# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed May 25 12:58:17 CDT 2022 [seed=1653501485735]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(RUTI)	age(RUTI)	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
6479000	-14774.696775573506	-1218.9915531385561	-13555.70522243495	23461.321099532328	-21441.321099532328	117231.74313651884	7946.372794196734	-5926.372794196734	3988.14528830961	1.7364899153597468	0.24565297079116472	0.22958401118337068	0.24757809235065592	0.27718492567481023	6.474579635114244E-5	6.474579635114244E-5	-13555.70522243495	0.0	-1213.2298667712219
6480000	-14762.29573623955	-1219.4950555214318	-13542.80068071812	24839.14423878204	-22819.14423878204	121078.29375943492	7918.588757695804	-5898.588757695804	3406.1625520709235	1.7166415144352736	0.2504137564492945	0.21424136162429042	0.24281730669252616	0.2925275752338905	6.500160383111175E-5	6.500160383111174E-5	-13542.80068071812	0.0	-1213.6334157807437
6481000	-14765.25455637492	-1219.0806508924484	-13546.173905482472	23202.094767125007	-21182.094767125007	118230.82660444448	7902.093895761649	-5882.093895761649	3380.2162014924165	1.758985317515887	0.2504137564492945	0.22361701892405528	0.23568749473260997	0.29028172989404183	6.327166231701555E-5	6.327166231701556E-5	-13546.173905482472	0.0	-1213.6004786956653
6482000	-14780.999779395443	-1219.5710869452587	-13561.428692450183	23719.600996779907	-21699.600996779907	119184.6541108302	7940.019124179481	-5920.019124179481	3311.429675357795	1.758985317515887	0.2504137564492945	0.22361701892405528	0.23568749473260997	0.29028172989404183	6.536731282104661E-5	6.53673128210466E-5	-13561.428692450183	0.0	-1213.7890799467623
6483000	-14776.824419102873	-1214.7729044937169	-13562.051514609157	23202.081707195044	-21182.081707195044	117294.89893362766	7906.389823584535	-5886.389823584535	3739.542666771326	1.7642795237227387	0.2318471558438067	0.22361701892405528	0.25437260833469505	0.2901632168974445	6.554360046028221E-5	6.554360046028222E-5	-13562.051514609157	0.0	-1208.9606557798975
6484000	-14769.917558335916	-1213.5998331148573	-13556.317725221059	24281.103879112252	-22261.103879112252	119208.52504175449	7883.245594893486	-5863.245594893486	3500.42234785362	1.8854779773699464	0.24129278958393488	0.21765286583986007	0.24492697459456686	0.29612736998163974	6.899852209357586E-5	6.899852209357587E-5	-13556.317725221059	0.0	-1207.2493173010985
6485000	-14762.51718493782	-1214.5975088567209	-13547.9196760811	23489.55884585961	-21469.55884585961	118488.37007647907	7931.316452543072	-5911.316452543072	3615.2729505162283	1.8575149253054852	0.2450030251534087	0.21394263027038626	0.24074649895579406	0.3003078456204125	6.541397678876491E-5	6.541397678876492E-5	-13547.9196760811	0.0	-1208.7241428594423
6486000	-14770.095599445045	-1217.8100607575036	-13552.285538687542	27606.78987763791	-25586.78987763791	126545.42611220613	7927.850645566387	-5907.850645566387	3205.378271875173	1.8029096390982133	0.2450030251534087	0.21394263027038626	0.24074649895579406	0.3003078456204125	6.274822860810104E-5	6.274822860810104E-5	-13552.285538687542	0.0	-1211.943303999119
6487000	-14772.036951472443	-1216.4511154700715	-13555.58583600237	22095.644986284162	-20075.644986284162	113997.33954049197	7945.446048453919	-5925.446048453919	4106.000646055208	1.6890111049952605	0.23984588901435305	0.21020959633398087	0.2496366690312551	0.3003078456204125	6.691278686494153E-5	6.691278686494154E-5	-13555.58583600237	0.0	-1210.6117649946302
6488000	-14760.690992939233	-1216.8385114695982	-13543.852481469636	22828.025752999143	-20808.025752999143	115944.97699119266	7933.326750063173	-5913.326750063173	2915.735094379362	1.6890111049952605	0.24498544981376674	0.21186364538484392	0.24798261998039206	0.2951682848209988	6.619825249993432E-5	6.619825249993435E-5	-13543.852481469636	0.0	-1211.307851651056
6489000	-14767.358489142267	-1218.7410905337433	-13548.617398608523	24949.847155926713	-22929.847155926713	120588.754820005	7949.358885680794	-5929.358885680794	3649.270142185518	1.705523554280553	0.24498544981376674	0.20904268686305164	0.24798261998039206	0.29798924334279114	6.313505320953313E-5	6.313505320953312E-5	-13548.617398608523	0.0	-1213.08453073415
6490000	-14770.755196351096	-1217.061533440292	-13553.693662910804	23264.06633454075	-21244.06633454075	117148.78910458487	7976.958391932173	-5956.958391932173	3430.461245063371	1.705523554280553	0.23398194460155092	0.22252251491369016	0.24418967137814457	0.29930586910661583	6.49256344677165E-5	6.492563446771649E-5	-13553.693662910804	0.0	-1211.4457702917039
6491000	-14772.924204934725	-1218.71747812046	-13554.206726814265	25262.52427905502	-23242.52427905502	122076.07910148465	8049.103520523927	-6029.103520523927	3426.2453840677713	1.8485134940324133	0.24469274309959982	0.21648526467494525	0.25414036822389924	0.2846816240015572	6.475390232946497E-5	6.475390232946497E-5	-13554.206726814265	0.0	-1212.767359672789
6492000	-14762.35617524607	-1216.7506011416106	-13545.60557410446	23561.43738776409	-21541.43738776409	118287.47970472129	8036.811626378818	-6016.811626378818	3320.5530083047665	1.7478332437996795	0.24872722265768665	0.212215618766585	0.25414036822389924	0.28491679035183065	6.376272777535797E-5	6.3762727775358E-5	-13545.60557410446	0.0	-1211.2275152852526
6493000	-14747.274583054776	-1215.256324409242	-13532.018258645534	22564.531041390714	-20544.531041390714	116060.05211922136	8032.712705450806	-6012.712705450806	3344.0245170439994	1.8632962892559617	0.24872722265768665	0.2111732354061535	0.24440132637961054	0.2956982155565509	6.499076350596776E-5	6.499076350596777E-5	-13532.018258645534	0.0	-1209.6594532963543
6494000	-14763.040434288572	-1217.005050471873	-13546.0353838167	21879.05520394225	-19859.05520394225	115367.61926617855	8065.4485542596785	-6045.4485542596785	3889.6241910815606	1.6426846435074929	0.24872722265768665	0.2111732354061535	0.2451754214150688	0.2949241205210927	6.625763237648553E-5	6.625763237648551E-5	-13546.0353838167	0.0	-1211.2337192464852
6495000	-14749.402649638425	-1216.1675494357103	-13533.235100202715	22660.437583920106	-20640.437583920106	116552.25957655394	8031.0532739467	-6011.0532739467	3598.523649900902	1.6897492465435184	0.2530420515884531	0.21436451975928872	0.24336821546528078	0.28922521318697897	6.600356838882804E-5	6.600356838882804E-5	-13533.235100202715	0.0	-1210.4127584538253
6496000	-14754.4746331649	-1218.9968538896765	-13535.477779275225	20761.86449113419	-18741.86449113419	113508.28996840167	8084.544136404403	-6064.544136404403	4086.497757257941	1.737295104653313	0.245836476224896	0.22157009512284584	0.24336821546528078	0.28922521318697897	6.474948974356886E-5	6.474948974356886E-5	-13535.477779275225	0.0	-1213.4349665865057
6497000	-14754.345032128274	-1216.9791143808263	-13537.365917747447	21952.36499566156	-19932.36499566156	115701.31837042651	8035.625973931644	-6015.625973931644	3566.717482461095	1.8948115383600248	0.24455771244668237	0.21645917992609667	0.24336821546528078	0.29561489216194176	6.180409343633277E-5	6.180409343633279E-5	-13537.365917747447	0.0	-1211.720570361477
6498000	-14777.40815216257	-1222.1845528406402	-13555.223599321931	24756.87685499389	-22736.87685499389	121876.00115268286	8074.1244566043	-6054.1244566043	3991.808640059831	1.9374732259603433	0.24232843899093545	0.22213793782614677	0.2376894575652307	0.29784416561768867	6.543230005191286E-5	6.543230005191283E-5	-13555.223599321931	0.0	-1215.9697895112722
6499000	-14769.65921056605	-1220.718556895576	-13548.940653670474	24118.853294088392	-22098.853294088392	117860.46535206937	8050.601946798257	-6030.601946798257	3158.5535456355783	1.830438885317252	0.2392116285873238	0.23143340105577515	0.24694600963597907	0.2824089607209236	6.5130121119607E-5	6.513012111960699E-5	-13548.940653670474	0.0	-1215.0653274254025
6500000	-14768.93585865185	-1218.7317003757696	-13550.204158276081	22940.324306551895	-20920.324306551895	115893.45859272865	8128.193227056178	-6108.193227056178	3247.944339716582	1.821071228596144	0.25796324970290563	0.21268177994019336	0.24694600963597907	0.2824089607209236	6.446000788842078E-5	6.446000788842078E-5	-13550.204158276081	0.0	-1213.2569158289411
6501000	-14765.993657434501	-1224.1875635526712	-13541.80609388183	25595.23154193766	-23575.23154193766	128102.39523169688	8127.777166051471	-6107.777166051471	3150.70578281823	1.821071228596144	0.25796324970290563	0.21268177994019336	0.24694600963597907	0.2824089607209236	6.379317920629629E-5	6.379317920629625E-5	-13541.80609388183	0.0	-1218.0968876654294
6502000	-14748.795812626193	-1216.6964972055862	-13532.099315420606	25677.499402973943	-23657.499402973943	127591.05763882362	8087.510869253717	-6067.510869253717	3457.605561565763	1.8093675805343052	0.25796324970290563	0.21268177994019336	0.24694600963597907	0.2824089607209236	6.626493676308143E-5	6.626493676308141E-5	-13532.099315420606	0.0	-1210.2138913461895
6503000	-14753.36475448046	-1217.9124316960892	-13535.452322784371	24964.80166040718	-22944.80166040718	126264.71896212891	8109.0001379773785	-6089.0001379773785	3709.9827578779305	1.8093675805343052	0.24598206302884731	0.22959808211232458	0.25063673666173686	0.2737831181970929	6.665922252516477E-5	6.665922252516478E-5	-13535.452322784371	0.0	-1211.3892892156525
6504000	-14765.832438690673	-1219.4903009860068	-13546.342137704667	23601.901733708914	-21581.901733708914	124372.7088780193	8162.161311213528	-6142.161311213528	3599.8673977683748	1.8093675805343052	0.25162562373505776	0.22458471630025786	0.2451443020869158	0.27864535787777023	6.652579613867725E-5	6.65257961386772E-5	-13546.342137704667	0.0	-1213.13345612234
6505000	-14769.179247400381	-1218.4945862822708	-13550.68466111811	23686.930381574766	-21666.930381574766	124285.13724320068	8123.500132304064	-6103.500132304064	3316.0403428556056	1.564549769410404	0.25534503546229237	0.22343566065703482	0.24142489035968118	0.27979441352099327	6.195549620852555E-5	6.195549620852555E-5	-13550.68466111811	0.0	-1212.9296932469026
6506000	-14776.370139048999	-1218.1496070212504	-13558.220532027748	24098.188094821988	-22078.188094821988	122782.66477784966	8097.660340015043	-6077.660340015043	3668.060370872018	1.670985822172632	0.2592923600180547	0.2092130298381345	0.2403213683626373	0.2911732417811751	6.539305419012292E-5	6.539305419012293E-5	-13558.220532027748	0.0	-1212.0778215964779
6507000	-14784.98470069126	-1223.6034041726407	-13561.381296518619	24570.435003752118	-22550.435003752118	125889.16540433897	8095.557910794416	-6075.557910794416	3367.2693379404755	1.5876034828586125	0.25503956744885986	0.21746670969183443	0.24414097835678197	0.28335274450252534	6.552821138325447E-5	6.55282113832545E-5	-13561.381296518619	0.0	-1217.4428908020354
6508000	-14769.516022830474	-1220.6615657607792	-13548.854457069694	23607.081706508892	-21587.081706508892	123991.93516730343	8089.64195454472	-6069.64195454472	3742.8723869482933	1.7927090636661769	0.25503956744885986	0.21746670969183443	0.24414097835678197	0.28335274450252534	6.291973599890009E-5	6.291973599890008E-5	-13548.854457069694	0.0	-1214.7713627002947
6509000	-14763.332572551055	-1223.7226652881923	-13539.609907262862	27012.327803296655	-24992.327803296655	130999.7316957733	8077.505577325185	-6057.505577325185	3258.3608605136315	1.7927090636661769	0.24243193854742812	0.21746670969183443	0.24414097835678197	0.2959603734039571	6.360077204893578E-5	6.360077204893582E-5	-13539.609907262862	0.0	-1217.4630535612737
6510000	-14768.488016556552	-1220.3049369649245	-13548.183079591627	24642.910433856265	-22622.910433856265	125903.5469760581	8067.992441229618	-6047.992441229618	3803.4398036964144	1.6775637976989854	0.24273268961107683	0.21716595862818572	0.24414097835678197	0.2959603734039571	6.326963793589655E-5	6.326963793589654E-5	-13548.183079591627	0.0	-1214.286515394721
6511000	-14770.459279369235	-1224.1077229897992	-13546.351556379435	25530.639297502552	-23510.639297502552	127433.08420440932	8080.4540908135305	-6060.4540908135305	3446.0833108345732	1.7797685482425427	0.2377440446302918	0.21088505842886965	0.2539858854462803	0.29738501149455987	6.1811835799388E-5	6.1811835799388E-5	-13546.351556379435	0.0	-1218.252669581579
6512000	-14773.709838313956	-1227.0930517566621	-13546.616786557295	26000.785940832946	-23980.785940832946	130478.56733700578	8101.069414515821	-6081.069414515821	3769.8814110311932	1.8294327132232413	0.2425590769131466	0.21088505842886965	0.2539858854462803	0.292569979211705	6.146831801692265E-5	6.146831801692267E-5	-13546.616786557295	0.0	-1220.999058222613
6513000	-14765.861170757984	-1221.3751701999222	-13544.486000558061	22728.248381099856	-20708.248381099856	119095.732241824	8073.802578267699	-6053.802578267699	4067.6711235593993	1.8883799685635319	0.2425590769131466	0.21088505842886965	0.25361814352502493	0.2929377211329604	6.46633922660251E-5	6.46633922660251E-5	-13544.486000558061	0.0	-1215.4293383654426
6514000	-14760.728981885652	-1218.6638256959795	-13542.065156189672	25610.25683996873	-23590.25683996873	124676.09072840889	8131.165798122819	-6111.165798122819	3779.914887599807	1.8747727760030102	0.2425590769131466	0.21138010771208735	0.24410231618629571	0.30195849918847195	6.624081739011676E-5	6.624081739011675E-5	-13542.065156189672	0.0	-1212.2502248845778
6515000	-14760.40464543116	-1219.4587313284815	-13540.945914102678	22974.598093795586	-20954.598093795586	120589.56295943468	8096.315590486668	-6076.315590486668	3356.380145356644	1.9380745206788192	0.2425590769131466	0.22039935270183736	0.24410231618629571	0.29293925419872197	6.537761518381987E-5	6.53776151838199E-5	-13540.945914102678	0.0	-1213.5029876586875
6516000	-14755.017164705607	-1221.2168469245064	-13533.8003177811	23498.677094652598	-21478.677094652598	121651.28078926035	8104.333529817086	-6084.333529817086	3958.2377489962205	1.8443163340994793	0.23669958885578574	0.22039935270183736	0.24996180424365658	0.29293925419872197	6.644884941309678E-5	6.644884941309678E-5	-13533.8003177811	0.0	-1214.930757758325
6517000	-14762.525225916219	-1220.7924013297845	-13541.732824586434	23480.83413099766	-21460.83413099766	121118.64275762535	8074.198538523496	-6054.198538523496	3650.787604762861	1.6709990151269982	0.23669958885578574	0.22039935270183736	0.24996180424365658	0.29293925419872197	6.446336632285398E-5	6.446336632285396E-5	-13541.732824586434	0.0	-1214.9470854167155
6518000	-14770.181924110304	-1223.5573387399518	-13546.624585370351	28087.8566878236	-26067.8566878236	130955.85521111192	8153.2403101974805	-6133.2403101974805	3874.6211588550764	1.726049001756646	0.24072286189421657	0.2180426547382184	0.24996180424365658	0.2912726791239101	6.313346487515017E-5	6.313346487515017E-5	-13546.624585370351	0.0	-1217.2193486386077
6519000	-14765.758927778157	-1220.7227432154348	-13545.036184562723	24980.646726012015	-22960.646726012015	124086.11043947352	8150.683679049692	-6130.683679049692	3183.402940764885	1.6724860639245693	0.25108972674285795	0.2180426547382184	0.23016692151646703	0.3007006970024582	6.228082814170451E-5	6.22808281417045E-5	-13545.036184562723	0.0	-1215.1226607638623
6520000	-14763.653053068423	-1220.069537876456	-13543.583515191967	21141.717841194375	-19121.717841194375	116024.82821230103	8120.058922230701	-6100.058922230701	3755.314239302151	1.759970008418939	0.25218114491964944	0.21809139802405753	0.23934593599269105	0.2903815210636036	6.3982836584803E-5	6.398283658480298E-5	-13543.583515191967	0.0	-1214.5257868588362
6521000	-14773.028582456405	-1219.6430659688583	-13553.385516487548	21380.343425363182	-19360.343425363182	115447.15452622567	8152.687802951061	-6132.687802951061	3510.6636574140866	1.636681956580676	0.25218114491964944	0.21809139802405753	0.23934593599269105	0.2903815210636036	6.44994241760403E-5	6.449942417604025E-5	-13553.385516487548	0.0	-1214.1882207956087
6522000	-14765.458682306535	-1222.8579208491215	-13542.600761457414	23026.10790221006	-21006.10790221006	118987.23681598202	8164.700079715843	-6144.700079715843	4103.299671023548	1.7723535090145828	0.24331633780930637	0.2187600791547218	0.2512418128589676	0.2866817701770059	6.432302800423389E-5	6.432302800423386E-5	-13542.600761457414	0.0	-1217.0004066008619
6523000	-14761.231728121737	-1227.8929430176038	-13533.338785104133	31037.44906112996	-29017.44906112996	137954.95686177068	8154.7274855473925	-6134.7274855473925	3362.1716233170746	1.884051170298087	0.24768980258597342	0.218179582579696	0.24196864008459348	0.29216197474973876	6.595233485042736E-5	6.595233485042733E-5	-13533.338785104133	0.0	-1220.805666777519
